GEO_ID,NAME,DATE_CODE,POP,,
id,Geographic Area Name,Estimate Date,Population,Date,Year
0500000US02016,"Aleutians West Census Area, Alaska",4/1/2010 Census population,5561,4/1/2010,2010
0500000US02016,"Aleutians West Census Area, Alaska",4/1/2010 population estimates base,5561,4/1/2010,2010
0500000US02016,"Aleutians West Census Area, Alaska",7/1/2010 population estimate,5559,7/1/2010,2010
0500000US02016,"Aleutians West Census Area, Alaska",7/1/2011 population estimate,5582,7/1/2011,2011
0500000US02016,"Aleutians West Census Area, Alaska",7/1/2012 population estimate,5676,7/1/2012,2012
0500000US02016,"Aleutians West Census Area, Alaska",7/1/2013 population estimate,5777,7/1/2013,2013
0500000US02016,"Aleutians West Census Area, Alaska",7/1/2014 population estimate,5822,7/1/2014,2014
0500000US02016,"Aleutians West Census Area, Alaska",7/1/2015 population estimate,5781,7/1/2015,2015
0500000US02016,"Aleutians West Census Area, Alaska",7/1/2016 population estimate,5705,7/1/2016,2016
0500000US02016,"Aleutians West Census Area, Alaska",7/1/2017 population estimate,5729,7/1/2017,2017
0500000US02016,"Aleutians West Census Area, Alaska",7/1/2018 population estimate,5640,7/1/2018,2018
0500000US02016,"Aleutians West Census Area, Alaska",7/1/2019 population estimate,5634,7/1/2019,2019
0500000US02020,"Anchorage Municipality, Alaska",4/1/2010 Census population,291826,4/1/2010,2010
0500000US02020,"Anchorage Municipality, Alaska",4/1/2010 population estimates base,291836,4/1/2010,2010
0500000US02020,"Anchorage Municipality, Alaska",7/1/2010 population estimate,293321,7/1/2010,2010
0500000US02020,"Anchorage Municipality, Alaska",7/1/2011 population estimate,296197,7/1/2011,2011
0500000US02020,"Anchorage Municipality, Alaska",7/1/2012 population estimate,298255,7/1/2012,2012
0500000US02020,"Anchorage Municipality, Alaska",7/1/2013 population estimate,301142,7/1/2013,2013
0500000US02020,"Anchorage Municipality, Alaska",7/1/2014 population estimate,299893,7/1/2014,2014
0500000US02020,"Anchorage Municipality, Alaska",7/1/2015 population estimate,297547,7/1/2015,2015
0500000US02020,"Anchorage Municipality, Alaska",7/1/2016 population estimate,297249,7/1/2016,2016
0500000US02020,"Anchorage Municipality, Alaska",7/1/2017 population estimate,294338,7/1/2017,2017
0500000US02020,"Anchorage Municipality, Alaska",7/1/2018 population estimate,290521,7/1/2018,2018
0500000US02020,"Anchorage Municipality, Alaska",7/1/2019 population estimate,288000,7/1/2019,2019
0500000US02050,"Bethel Census Area, Alaska",4/1/2010 Census population,17013,4/1/2010,2010
0500000US02050,"Bethel Census Area, Alaska",4/1/2010 population estimates base,17013,4/1/2010,2010
0500000US02050,"Bethel Census Area, Alaska",7/1/2010 population estimate,17084,7/1/2010,2010
0500000US02050,"Bethel Census Area, Alaska",7/1/2011 population estimate,17419,7/1/2011,2011
0500000US02050,"Bethel Census Area, Alaska",7/1/2012 population estimate,17656,7/1/2012,2012
0500000US02050,"Bethel Census Area, Alaska",7/1/2013 population estimate,17852,7/1/2013,2013
0500000US02050,"Bethel Census Area, Alaska",7/1/2014 population estimate,17936,7/1/2014,2014
0500000US02050,"Bethel Census Area, Alaska",7/1/2015 population estimate,17955,7/1/2015,2015
0500000US02050,"Bethel Census Area, Alaska",7/1/2016 population estimate,18022,7/1/2016,2016
0500000US02050,"Bethel Census Area, Alaska",7/1/2017 population estimate,18090,7/1/2017,2017
0500000US02050,"Bethel Census Area, Alaska",7/1/2018 population estimate,18219,7/1/2018,2018
0500000US02050,"Bethel Census Area, Alaska",7/1/2019 population estimate,18386,7/1/2019,2019
0500000US02060,"Bristol Bay Borough, Alaska",4/1/2010 Census population,997,4/1/2010,2010
0500000US02060,"Bristol Bay Borough, Alaska",4/1/2010 population estimates base,997,4/1/2010,2010
0500000US02060,"Bristol Bay Borough, Alaska",7/1/2010 population estimate,1002,7/1/2010,2010
0500000US02060,"Bristol Bay Borough, Alaska",7/1/2011 population estimate,1030,7/1/2011,2011
0500000US02060,"Bristol Bay Borough, Alaska",7/1/2012 population estimate,979,7/1/2012,2012
0500000US02060,"Bristol Bay Borough, Alaska",7/1/2013 population estimate,951,7/1/2013,2013
0500000US02060,"Bristol Bay Borough, Alaska",7/1/2014 population estimate,947,7/1/2014,2014
0500000US02060,"Bristol Bay Borough, Alaska",7/1/2015 population estimate,904,7/1/2015,2015
0500000US02060,"Bristol Bay Borough, Alaska",7/1/2016 population estimate,902,7/1/2016,2016
0500000US02060,"Bristol Bay Borough, Alaska",7/1/2017 population estimate,869,7/1/2017,2017
0500000US02060,"Bristol Bay Borough, Alaska",7/1/2018 population estimate,880,7/1/2018,2018
0500000US02060,"Bristol Bay Borough, Alaska",7/1/2019 population estimate,836,7/1/2019,2019
0500000US02068,"Denali Borough, Alaska",4/1/2010 Census population,1826,4/1/2010,2010
0500000US02068,"Denali Borough, Alaska",4/1/2010 population estimates base,1822,4/1/2010,2010
0500000US02068,"Denali Borough, Alaska",7/1/2010 population estimate,1835,7/1/2010,2010
0500000US02068,"Denali Borough, Alaska",7/1/2011 population estimate,1872,7/1/2011,2011
0500000US02068,"Denali Borough, Alaska",7/1/2012 population estimate,1908,7/1/2012,2012
0500000US02068,"Denali Borough, Alaska",7/1/2013 population estimate,1943,7/1/2013,2013
0500000US02068,"Denali Borough, Alaska",7/1/2014 population estimate,1916,7/1/2014,2014
0500000US02068,"Denali Borough, Alaska",7/1/2015 population estimate,1933,7/1/2015,2015
0500000US02068,"Denali Borough, Alaska",7/1/2016 population estimate,2055,7/1/2016,2016
0500000US02068,"Denali Borough, Alaska",7/1/2017 population estimate,2084,7/1/2017,2017
0500000US02068,"Denali Borough, Alaska",7/1/2018 population estimate,2032,7/1/2018,2018
0500000US02068,"Denali Borough, Alaska",7/1/2019 population estimate,2097,7/1/2019,2019
0500000US02070,"Dillingham Census Area, Alaska",4/1/2010 Census population,4847,4/1/2010,2010
0500000US02070,"Dillingham Census Area, Alaska",4/1/2010 population estimates base,4847,4/1/2010,2010
0500000US02070,"Dillingham Census Area, Alaska",7/1/2010 population estimate,4850,7/1/2010,2010
0500000US02070,"Dillingham Census Area, Alaska",7/1/2011 population estimate,4947,7/1/2011,2011
0500000US02070,"Dillingham Census Area, Alaska",7/1/2012 population estimate,4949,7/1/2012,2012
0500000US02070,"Dillingham Census Area, Alaska",7/1/2013 population estimate,4978,7/1/2013,2013
0500000US02070,"Dillingham Census Area, Alaska",7/1/2014 population estimate,4983,7/1/2014,2014
0500000US02070,"Dillingham Census Area, Alaska",7/1/2015 population estimate,4988,7/1/2015,2015
0500000US02070,"Dillingham Census Area, Alaska",7/1/2016 population estimate,4970,7/1/2016,2016
0500000US02070,"Dillingham Census Area, Alaska",7/1/2017 population estimate,4940,7/1/2017,2017
0500000US02070,"Dillingham Census Area, Alaska",7/1/2018 population estimate,4991,7/1/2018,2018
0500000US02070,"Dillingham Census Area, Alaska",7/1/2019 population estimate,4916,7/1/2019,2019
0500000US02090,"Fairbanks North Star Borough, Alaska",4/1/2010 Census population,97581,4/1/2010,2010
0500000US02090,"Fairbanks North Star Borough, Alaska",4/1/2010 population estimates base,97585,4/1/2010,2010
0500000US02090,"Fairbanks North Star Borough, Alaska",7/1/2010 population estimate,98264,7/1/2010,2010
0500000US02090,"Fairbanks North Star Borough, Alaska",7/1/2011 population estimate,98120,7/1/2011,2011
0500000US02090,"Fairbanks North Star Borough, Alaska",7/1/2012 population estimate,100311,7/1/2012,2012
0500000US02090,"Fairbanks North Star Borough, Alaska",7/1/2013 population estimate,100933,7/1/2013,2013
0500000US02090,"Fairbanks North Star Borough, Alaska",7/1/2014 population estimate,99254,7/1/2014,2014
0500000US02090,"Fairbanks North Star Borough, Alaska",7/1/2015 population estimate,99636,7/1/2015,2015
0500000US02090,"Fairbanks North Star Borough, Alaska",7/1/2016 population estimate,100633,7/1/2016,2016
0500000US02090,"Fairbanks North Star Borough, Alaska",7/1/2017 population estimate,99675,7/1/2017,2017
0500000US02090,"Fairbanks North Star Borough, Alaska",7/1/2018 population estimate,98565,7/1/2018,2018
0500000US02090,"Fairbanks North Star Borough, Alaska",7/1/2019 population estimate,96849,7/1/2019,2019
0500000US02100,"Haines Borough, Alaska",4/1/2010 Census population,2508,4/1/2010,2010
0500000US02100,"Haines Borough, Alaska",4/1/2010 population estimates base,2508,4/1/2010,2010
0500000US02100,"Haines Borough, Alaska",7/1/2010 population estimate,2501,7/1/2010,2010
0500000US02100,"Haines Borough, Alaska",7/1/2011 population estimate,2574,7/1/2011,2011
0500000US02100,"Haines Borough, Alaska",7/1/2012 population estimate,2577,7/1/2012,2012
0500000US02100,"Haines Borough, Alaska",7/1/2013 population estimate,2558,7/1/2013,2013
0500000US02100,"Haines Borough, Alaska",7/1/2014 population estimate,2555,7/1/2014,2014
0500000US02100,"Haines Borough, Alaska",7/1/2015 population estimate,2516,7/1/2015,2015
0500000US02100,"Haines Borough, Alaska",7/1/2016 population estimate,2531,7/1/2016,2016
0500000US02100,"Haines Borough, Alaska",7/1/2017 population estimate,2524,7/1/2017,2017
0500000US02100,"Haines Borough, Alaska",7/1/2018 population estimate,2488,7/1/2018,2018
0500000US02100,"Haines Borough, Alaska",7/1/2019 population estimate,2530,7/1/2019,2019
0500000US02105,"Hoonah-Angoon Census Area, Alaska",4/1/2010 Census population,2150,4/1/2010,2010
0500000US02105,"Hoonah-Angoon Census Area, Alaska",4/1/2010 population estimates base,2103,4/1/2010,2010
0500000US02105,"Hoonah-Angoon Census Area, Alaska",7/1/2010 population estimate,2107,7/1/2010,2010
0500000US02105,"Hoonah-Angoon Census Area, Alaska",7/1/2011 population estimate,2085,7/1/2011,2011
0500000US02105,"Hoonah-Angoon Census Area, Alaska",7/1/2012 population estimate,2114,7/1/2012,2012
0500000US02105,"Hoonah-Angoon Census Area, Alaska",7/1/2013 population estimate,2116,7/1/2013,2013
0500000US02105,"Hoonah-Angoon Census Area, Alaska",7/1/2014 population estimate,2098,7/1/2014,2014
0500000US02105,"Hoonah-Angoon Census Area, Alaska",7/1/2015 population estimate,2132,7/1/2015,2015
0500000US02105,"Hoonah-Angoon Census Area, Alaska",7/1/2016 population estimate,2121,7/1/2016,2016
0500000US02105,"Hoonah-Angoon Census Area, Alaska",7/1/2017 population estimate,2139,7/1/2017,2017
0500000US02105,"Hoonah-Angoon Census Area, Alaska",7/1/2018 population estimate,2155,7/1/2018,2018
0500000US02105,"Hoonah-Angoon Census Area, Alaska",7/1/2019 population estimate,2148,7/1/2019,2019
0500000US02110,"Juneau City and Borough, Alaska",4/1/2010 Census population,31275,4/1/2010,2010
0500000US02110,"Juneau City and Borough, Alaska",4/1/2010 population estimates base,31276,4/1/2010,2010
0500000US02110,"Juneau City and Borough, Alaska",7/1/2010 population estimate,31387,7/1/2010,2010
0500000US02110,"Juneau City and Borough, Alaska",7/1/2011 population estimate,32161,7/1/2011,2011
0500000US02110,"Juneau City and Borough, Alaska",7/1/2012 population estimate,32384,7/1/2012,2012
0500000US02110,"Juneau City and Borough, Alaska",7/1/2013 population estimate,32594,7/1/2013,2013
0500000US02110,"Juneau City and Borough, Alaska",7/1/2014 population estimate,32481,7/1/2014,2014
0500000US02110,"Juneau City and Borough, Alaska",7/1/2015 population estimate,32615,7/1/2015,2015
0500000US02110,"Juneau City and Borough, Alaska",7/1/2016 population estimate,32412,7/1/2016,2016
0500000US02110,"Juneau City and Borough, Alaska",7/1/2017 population estimate,32098,7/1/2017,2017
0500000US02110,"Juneau City and Borough, Alaska",7/1/2018 population estimate,32037,7/1/2018,2018
0500000US02110,"Juneau City and Borough, Alaska",7/1/2019 population estimate,31974,7/1/2019,2019
0500000US02122,"Kenai Peninsula Borough, Alaska",4/1/2010 Census population,55400,4/1/2010,2010
0500000US02122,"Kenai Peninsula Borough, Alaska",4/1/2010 population estimates base,55400,4/1/2010,2010
0500000US02122,"Kenai Peninsula Borough, Alaska",7/1/2010 population estimate,55554,7/1/2010,2010
0500000US02122,"Kenai Peninsula Borough, Alaska",7/1/2011 population estimate,56299,7/1/2011,2011
0500000US02122,"Kenai Peninsula Borough, Alaska",7/1/2012 population estimate,56900,7/1/2012,2012
0500000US02122,"Kenai Peninsula Borough, Alaska",7/1/2013 population estimate,57014,7/1/2013,2013
0500000US02122,"Kenai Peninsula Borough, Alaska",7/1/2014 population estimate,57558,7/1/2014,2014
0500000US02122,"Kenai Peninsula Borough, Alaska",7/1/2015 population estimate,58034,7/1/2015,2015
0500000US02122,"Kenai Peninsula Borough, Alaska",7/1/2016 population estimate,58458,7/1/2016,2016
0500000US02122,"Kenai Peninsula Borough, Alaska",7/1/2017 population estimate,58558,7/1/2017,2017
0500000US02122,"Kenai Peninsula Borough, Alaska",7/1/2018 population estimate,58561,7/1/2018,2018
0500000US02122,"Kenai Peninsula Borough, Alaska",7/1/2019 population estimate,58708,7/1/2019,2019
0500000US02130,"Ketchikan Gateway Borough, Alaska",4/1/2010 Census population,13477,4/1/2010,2010
0500000US02130,"Ketchikan Gateway Borough, Alaska",4/1/2010 population estimates base,13526,4/1/2010,2010
0500000US02130,"Ketchikan Gateway Borough, Alaska",7/1/2010 population estimate,13573,7/1/2010,2010
0500000US02130,"Ketchikan Gateway Borough, Alaska",7/1/2011 population estimate,13674,7/1/2011,2011
0500000US02130,"Ketchikan Gateway Borough, Alaska",7/1/2012 population estimate,13729,7/1/2012,2012
0500000US02130,"Ketchikan Gateway Borough, Alaska",7/1/2013 population estimate,13722,7/1/2013,2013
0500000US02130,"Ketchikan Gateway Borough, Alaska",7/1/2014 population estimate,13802,7/1/2014,2014
0500000US02130,"Ketchikan Gateway Borough, Alaska",7/1/2015 population estimate,13702,7/1/2015,2015
0500000US02130,"Ketchikan Gateway Borough, Alaska",7/1/2016 population estimate,13707,7/1/2016,2016
0500000US02130,"Ketchikan Gateway Borough, Alaska",7/1/2017 population estimate,13834,7/1/2017,2017
0500000US02130,"Ketchikan Gateway Borough, Alaska",7/1/2018 population estimate,13856,7/1/2018,2018
0500000US02130,"Ketchikan Gateway Borough, Alaska",7/1/2019 population estimate,13901,7/1/2019,2019
0500000US02150,"Kodiak Island Borough, Alaska",4/1/2010 Census population,13592,4/1/2010,2010
0500000US02150,"Kodiak Island Borough, Alaska",4/1/2010 population estimates base,13606,4/1/2010,2010
0500000US02150,"Kodiak Island Borough, Alaska",7/1/2010 population estimate,13646,7/1/2010,2010
0500000US02150,"Kodiak Island Borough, Alaska",7/1/2011 population estimate,13806,7/1/2011,2011
0500000US02150,"Kodiak Island Borough, Alaska",7/1/2012 population estimate,14037,7/1/2012,2012
0500000US02150,"Kodiak Island Borough, Alaska",7/1/2013 population estimate,14093,7/1/2013,2013
0500000US02150,"Kodiak Island Borough, Alaska",7/1/2014 population estimate,13907,7/1/2014,2014
0500000US02150,"Kodiak Island Borough, Alaska",7/1/2015 population estimate,13767,7/1/2015,2015
0500000US02150,"Kodiak Island Borough, Alaska",7/1/2016 population estimate,13728,7/1/2016,2016
0500000US02150,"Kodiak Island Borough, Alaska",7/1/2017 population estimate,13512,7/1/2017,2017
0500000US02150,"Kodiak Island Borough, Alaska",7/1/2018 population estimate,13250,7/1/2018,2018
0500000US02150,"Kodiak Island Borough, Alaska",7/1/2019 population estimate,12998,7/1/2019,2019
0500000US02158,"Kusilvak Census Area, Alaska",4/1/2010 Census population,7459,4/1/2010,2010
0500000US02158,"Kusilvak Census Area, Alaska",4/1/2010 population estimates base,7459,4/1/2010,2010
0500000US02158,"Kusilvak Census Area, Alaska",7/1/2010 population estimate,7467,7/1/2010,2010
0500000US02158,"Kusilvak Census Area, Alaska",7/1/2011 population estimate,7651,7/1/2011,2011
0500000US02158,"Kusilvak Census Area, Alaska",7/1/2012 population estimate,7794,7/1/2012,2012
0500000US02158,"Kusilvak Census Area, Alaska",7/1/2013 population estimate,7974,7/1/2013,2013
0500000US02158,"Kusilvak Census Area, Alaska",7/1/2014 population estimate,8100,7/1/2014,2014
0500000US02158,"Kusilvak Census Area, Alaska",7/1/2015 population estimate,8194,7/1/2015,2015
0500000US02158,"Kusilvak Census Area, Alaska",7/1/2016 population estimate,8181,7/1/2016,2016
0500000US02158,"Kusilvak Census Area, Alaska",7/1/2017 population estimate,8236,7/1/2017,2017
0500000US02158,"Kusilvak Census Area, Alaska",7/1/2018 population estimate,8323,7/1/2018,2018
0500000US02158,"Kusilvak Census Area, Alaska",7/1/2019 population estimate,8314,7/1/2019,2019
0500000US02164,"Lake and Peninsula Borough, Alaska",4/1/2010 Census population,1631,4/1/2010,2010
0500000US02164,"Lake and Peninsula Borough, Alaska",4/1/2010 population estimates base,1635,4/1/2010,2010
0500000US02164,"Lake and Peninsula Borough, Alaska",7/1/2010 population estimate,1639,7/1/2010,2010
0500000US02164,"Lake and Peninsula Borough, Alaska",7/1/2011 population estimate,1649,7/1/2011,2011
0500000US02164,"Lake and Peninsula Borough, Alaska",7/1/2012 population estimate,1649,7/1/2012,2012
0500000US02164,"Lake and Peninsula Borough, Alaska",7/1/2013 population estimate,1667,7/1/2013,2013
0500000US02164,"Lake and Peninsula Borough, Alaska",7/1/2014 population estimate,1647,7/1/2014,2014
0500000US02164,"Lake and Peninsula Borough, Alaska",7/1/2015 population estimate,1595,7/1/2015,2015
0500000US02164,"Lake and Peninsula Borough, Alaska",7/1/2016 population estimate,1600,7/1/2016,2016
0500000US02164,"Lake and Peninsula Borough, Alaska",7/1/2017 population estimate,1612,7/1/2017,2017
0500000US02164,"Lake and Peninsula Borough, Alaska",7/1/2018 population estimate,1596,7/1/2018,2018
0500000US02164,"Lake and Peninsula Borough, Alaska",7/1/2019 population estimate,1592,7/1/2019,2019
0500000US02170,"Matanuska-Susitna Borough, Alaska",4/1/2010 Census population,88995,4/1/2010,2010
0500000US02170,"Matanuska-Susitna Borough, Alaska",4/1/2010 population estimates base,88985,4/1/2010,2010
0500000US02170,"Matanuska-Susitna Borough, Alaska",7/1/2010 population estimate,89732,7/1/2010,2010
0500000US02170,"Matanuska-Susitna Borough, Alaska",7/1/2011 population estimate,91725,7/1/2011,2011
0500000US02170,"Matanuska-Susitna Borough, Alaska",7/1/2012 population estimate,93677,7/1/2012,2012
0500000US02170,"Matanuska-Susitna Borough, Alaska",7/1/2013 population estimate,95880,7/1/2013,2013
0500000US02170,"Matanuska-Susitna Borough, Alaska",7/1/2014 population estimate,98103,7/1/2014,2014
0500000US02170,"Matanuska-Susitna Borough, Alaska",7/1/2015 population estimate,101062,7/1/2015,2015
0500000US02170,"Matanuska-Susitna Borough, Alaska",7/1/2016 population estimate,104119,7/1/2016,2016
0500000US02170,"Matanuska-Susitna Borough, Alaska",7/1/2017 population estimate,106232,7/1/2017,2017
0500000US02170,"Matanuska-Susitna Borough, Alaska",7/1/2018 population estimate,107115,7/1/2018,2018
0500000US02170,"Matanuska-Susitna Borough, Alaska",7/1/2019 population estimate,108317,7/1/2019,2019
0500000US02180,"Nome Census Area, Alaska",4/1/2010 Census population,9492,4/1/2010,2010
0500000US02180,"Nome Census Area, Alaska",4/1/2010 population estimates base,9492,4/1/2010,2010
0500000US02180,"Nome Census Area, Alaska",7/1/2010 population estimate,9543,7/1/2010,2010
0500000US02180,"Nome Census Area, Alaska",7/1/2011 population estimate,9776,7/1/2011,2011
0500000US02180,"Nome Census Area, Alaska",7/1/2012 population estimate,9824,7/1/2012,2012
0500000US02180,"Nome Census Area, Alaska",7/1/2013 population estimate,9852,7/1/2013,2013
0500000US02180,"Nome Census Area, Alaska",7/1/2014 population estimate,9810,7/1/2014,2014
0500000US02180,"Nome Census Area, Alaska",7/1/2015 population estimate,9893,7/1/2015,2015
0500000US02180,"Nome Census Area, Alaska",7/1/2016 population estimate,9966,7/1/2016,2016
0500000US02180,"Nome Census Area, Alaska",7/1/2017 population estimate,10025,7/1/2017,2017
0500000US02180,"Nome Census Area, Alaska",7/1/2018 population estimate,10053,7/1/2018,2018
0500000US02180,"Nome Census Area, Alaska",7/1/2019 population estimate,10004,7/1/2019,2019
0500000US02185,"North Slope Borough, Alaska",4/1/2010 Census population,9430,4/1/2010,2010
0500000US02185,"North Slope Borough, Alaska",4/1/2010 population estimates base,9430,4/1/2010,2010
0500000US02185,"North Slope Borough, Alaska",7/1/2010 population estimate,9478,7/1/2010,2010
0500000US02185,"North Slope Borough, Alaska",7/1/2011 population estimate,9554,7/1/2011,2011
0500000US02185,"North Slope Borough, Alaska",7/1/2012 population estimate,9698,7/1/2012,2012
0500000US02185,"North Slope Borough, Alaska",7/1/2013 population estimate,9792,7/1/2013,2013
0500000US02185,"North Slope Borough, Alaska",7/1/2014 population estimate,9776,7/1/2014,2014
0500000US02185,"North Slope Borough, Alaska",7/1/2015 population estimate,9788,7/1/2015,2015
0500000US02185,"North Slope Borough, Alaska",7/1/2016 population estimate,9694,7/1/2016,2016
0500000US02185,"North Slope Borough, Alaska",7/1/2017 population estimate,9795,7/1/2017,2017
0500000US02185,"North Slope Borough, Alaska",7/1/2018 population estimate,9850,7/1/2018,2018
0500000US02185,"North Slope Borough, Alaska",7/1/2019 population estimate,9832,7/1/2019,2019
0500000US02188,"Northwest Arctic Borough, Alaska",4/1/2010 Census population,7523,4/1/2010,2010
0500000US02188,"Northwest Arctic Borough, Alaska",4/1/2010 population estimates base,7523,4/1/2010,2010
0500000US02188,"Northwest Arctic Borough, Alaska",7/1/2010 population estimate,7560,7/1/2010,2010
0500000US02188,"Northwest Arctic Borough, Alaska",7/1/2011 population estimate,7705,7/1/2011,2011
0500000US02188,"Northwest Arctic Borough, Alaska",7/1/2012 population estimate,7705,7/1/2012,2012
0500000US02188,"Northwest Arctic Borough, Alaska",7/1/2013 population estimate,7725,7/1/2013,2013
0500000US02188,"Northwest Arctic Borough, Alaska",7/1/2014 population estimate,7772,7/1/2014,2014
0500000US02188,"Northwest Arctic Borough, Alaska",7/1/2015 population estimate,7772,7/1/2015,2015
0500000US02188,"Northwest Arctic Borough, Alaska",7/1/2016 population estimate,7691,7/1/2016,2016
0500000US02188,"Northwest Arctic Borough, Alaska",7/1/2017 population estimate,7795,7/1/2017,2017
0500000US02188,"Northwest Arctic Borough, Alaska",7/1/2018 population estimate,7694,7/1/2018,2018
0500000US02188,"Northwest Arctic Borough, Alaska",7/1/2019 population estimate,7621,7/1/2019,2019
0500000US02195,"Petersburg Borough, Alaska",4/1/2010 Census population,3815,4/1/2010,2010
0500000US02195,"Petersburg Borough, Alaska",4/1/2010 population estimates base,3207,4/1/2010,2010
0500000US02195,"Petersburg Borough, Alaska",7/1/2010 population estimate,3219,7/1/2010,2010
0500000US02195,"Petersburg Borough, Alaska",7/1/2011 population estimate,3255,7/1/2011,2011
0500000US02195,"Petersburg Borough, Alaska",7/1/2012 population estimate,3277,7/1/2012,2012
0500000US02195,"Petersburg Borough, Alaska",7/1/2013 population estimate,3291,7/1/2013,2013
0500000US02195,"Petersburg Borough, Alaska",7/1/2014 population estimate,3261,7/1/2014,2014
0500000US02195,"Petersburg Borough, Alaska",7/1/2015 population estimate,3253,7/1/2015,2015
0500000US02195,"Petersburg Borough, Alaska",7/1/2016 population estimate,3260,7/1/2016,2016
0500000US02195,"Petersburg Borough, Alaska",7/1/2017 population estimate,3264,7/1/2017,2017
0500000US02195,"Petersburg Borough, Alaska",7/1/2018 population estimate,3244,7/1/2018,2018
0500000US02195,"Petersburg Borough, Alaska",7/1/2019 population estimate,3266,7/1/2019,2019
0500000US02198,"Prince of Wales-Hyder Census Area, Alaska",4/1/2010 Census population,5559,4/1/2010,2010
0500000US02198,"Prince of Wales-Hyder Census Area, Alaska",4/1/2010 population estimates base,6168,4/1/2010,2010
0500000US02198,"Prince of Wales-Hyder Census Area, Alaska",7/1/2010 population estimate,6211,7/1/2010,2010
0500000US02198,"Prince of Wales-Hyder Census Area, Alaska",7/1/2011 population estimate,6373,7/1/2011,2011
0500000US02198,"Prince of Wales-Hyder Census Area, Alaska",7/1/2012 population estimate,6423,7/1/2012,2012
0500000US02198,"Prince of Wales-Hyder Census Area, Alaska",7/1/2013 population estimate,6446,7/1/2013,2013
0500000US02198,"Prince of Wales-Hyder Census Area, Alaska",7/1/2014 population estimate,6463,7/1/2014,2014
0500000US02198,"Prince of Wales-Hyder Census Area, Alaska",7/1/2015 population estimate,6508,7/1/2015,2015
0500000US02198,"Prince of Wales-Hyder Census Area, Alaska",7/1/2016 population estimate,6519,7/1/2016,2016
0500000US02198,"Prince of Wales-Hyder Census Area, Alaska",7/1/2017 population estimate,6444,7/1/2017,2017
0500000US02198,"Prince of Wales-Hyder Census Area, Alaska",7/1/2018 population estimate,6360,7/1/2018,2018
0500000US02198,"Prince of Wales-Hyder Census Area, Alaska",7/1/2019 population estimate,6203,7/1/2019,2019
0500000US02220,"Sitka City and Borough, Alaska",4/1/2010 Census population,8881,4/1/2010,2010
0500000US02220,"Sitka City and Borough, Alaska",4/1/2010 population estimates base,8881,4/1/2010,2010
0500000US02220,"Sitka City and Borough, Alaska",7/1/2010 population estimate,8881,7/1/2010,2010
0500000US02220,"Sitka City and Borough, Alaska",7/1/2011 population estimate,8884,7/1/2011,2011
0500000US02220,"Sitka City and Borough, Alaska",7/1/2012 population estimate,9017,7/1/2012,2012
0500000US02220,"Sitka City and Borough, Alaska",7/1/2013 population estimate,8973,7/1/2013,2013
0500000US02220,"Sitka City and Borough, Alaska",7/1/2014 population estimate,8838,7/1/2014,2014
0500000US02220,"Sitka City and Borough, Alaska",7/1/2015 population estimate,8778,7/1/2015,2015
0500000US02220,"Sitka City and Borough, Alaska",7/1/2016 population estimate,8736,7/1/2016,2016
0500000US02220,"Sitka City and Borough, Alaska",7/1/2017 population estimate,8641,7/1/2017,2017
0500000US02220,"Sitka City and Borough, Alaska",7/1/2018 population estimate,8554,7/1/2018,2018
0500000US02220,"Sitka City and Borough, Alaska",7/1/2019 population estimate,8493,7/1/2019,2019
0500000US02230,"Skagway Municipality, Alaska",4/1/2010 Census population,968,4/1/2010,2010
0500000US02230,"Skagway Municipality, Alaska",4/1/2010 population estimates base,968,4/1/2010,2010
0500000US02230,"Skagway Municipality, Alaska",7/1/2010 population estimate,968,7/1/2010,2010
0500000US02230,"Skagway Municipality, Alaska",7/1/2011 population estimate,962,7/1/2011,2011
0500000US02230,"Skagway Municipality, Alaska",7/1/2012 population estimate,998,7/1/2012,2012
0500000US02230,"Skagway Municipality, Alaska",7/1/2013 population estimate,1026,7/1/2013,2013
0500000US02230,"Skagway Municipality, Alaska",7/1/2014 population estimate,1054,7/1/2014,2014
0500000US02230,"Skagway Municipality, Alaska",7/1/2015 population estimate,1088,7/1/2015,2015
0500000US02230,"Skagway Municipality, Alaska",7/1/2016 population estimate,1132,7/1/2016,2016
0500000US02230,"Skagway Municipality, Alaska",7/1/2017 population estimate,1167,7/1/2017,2017
0500000US02230,"Skagway Municipality, Alaska",7/1/2018 population estimate,1169,7/1/2018,2018
0500000US02230,"Skagway Municipality, Alaska",7/1/2019 population estimate,1183,7/1/2019,2019
0500000US02240,"Southeast Fairbanks Census Area, Alaska",4/1/2010 Census population,7029,4/1/2010,2010
0500000US02240,"Southeast Fairbanks Census Area, Alaska",4/1/2010 population estimates base,7029,4/1/2010,2010
0500000US02240,"Southeast Fairbanks Census Area, Alaska",7/1/2010 population estimate,7061,7/1/2010,2010
0500000US02240,"Southeast Fairbanks Census Area, Alaska",7/1/2011 population estimate,7150,7/1/2011,2011
0500000US02240,"Southeast Fairbanks Census Area, Alaska",7/1/2012 population estimate,7172,7/1/2012,2012
0500000US02240,"Southeast Fairbanks Census Area, Alaska",7/1/2013 population estimate,6986,7/1/2013,2013
0500000US02240,"Southeast Fairbanks Census Area, Alaska",7/1/2014 population estimate,6925,7/1/2014,2014
0500000US02240,"Southeast Fairbanks Census Area, Alaska",7/1/2015 population estimate,6812,7/1/2015,2015
